TIF Number,TIF Name,Time Period,Type,Description,Amount,Designation Date,Expiration Date
T-030,Near North,2020,Proposed Projects,1044 N Orleans Facility - renovation,-2500000,07/30/1997,12/31/2021
T-030,Near North,2020,Proposed Projects,CPL - Library - Near North - 310 W Division St - Refresh/CARE,-100000,07/30/1997,12/31/2021
T-030,Near North,2020,Proposed Projects,Proposed park project #1,-250000,07/30/1997,12/31/2021
T-030,Near North,2020,Revenue,Property tax,35002600,07/30/1997,12/31/2021
T-030,Near North,2021,Current Obligations,Bridge - Division St - constr,-24000000,07/30/1997,12/31/2021
T-030,Near North,2021,Current Obligations,IGA - CPS - new HS,-60000000,07/30/1997,12/31/2021
T-030,Near North,2021,Proposed Projects,Proposed school project #1,-15000000,07/30/1997,12/31/2021
T-030,Near North,2021,Revenue,Property tax,35002600,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,Bridge - Division St - pre-construction,-2730000,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,Bridge - Division/N Branch Canal,-11700,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,Fire Dept - Air Mask & Safety Facility - 1044 N Orleans - repairs,-11200,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,Fire station - Engine Co. 004 - repairs,-195900,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,IGA - CPD - Seward Park,-4000000,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,IGA - CPD - Stanton Park,-1834600,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,IGA - CPS - Payton HS,-1876200,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,"Lighting - Sedgwick, North to Division",-92000,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,North Branch Industrial Corridor Planning Study,-300,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,RDA - Clybourn & Division,-101600,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,RDA - Parkside at Old Town Ph II-B,-357200,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,RDA - Parkside IIA Rental,-869100,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,"Resurfacing - Oak, Orleans to Wells; Hobbie, Crosby to Larrabee",-100,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,TIF Works,-125000,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Current Obligations,Traffic signal - Halsted/Blackhawk,-191000,07/30/1997,12/31/2021
T-030,Near North,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,81598200,07/30/1997,12/31/2021
T-033,North Branch (North),2019,Current Obligations,Bridge - Cortland St - Phase II/III - design/construction,-20000000,07/02/1997,12/31/2021
T-033,North Branch (North),2019,Current Obligations,Bridge - Webster St - Phase III - design/construction,-21000000,07/02/1997,12/31/2021
T-033,North Branch (North),2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-1115000,07/02/1997,12/31/2021
T-033,North Branch (North),2019,Current Obligations,Lighting - Neighborhood Lighting Improvements - cashflow adjustment,1115000,07/02/1997,12/31/2021
T-033,North Branch (North),2019,Current Obligations,Program administration,-91800,07/02/1997,12/31/2021
T-033,North Branch (North),2019,Current Obligations,Traffic study - Elston/Fullerton/Damen,700,07/02/1997,12/31/2021
T-033,North Branch (North),2019,Fund Balance,Surplus TIF Funds - 2019,-1224000,07/02/1997,12/31/2021
T-033,North Branch (North),2019,Revenue,Property tax,8309400,07/02/1997,12/31/2021
T-033,North Branch (North),2019,Transfers Between TIF Districts,From North Branch South (Bridge repairs),22000000,07/02/1997,12/31/2021
T-033,North Branch (North),2020,Current Obligations,Lighting - Neighborhood Lighting Improvements - cashflow adjustment,-557500,07/02/1997,12/31/2021
T-033,North Branch (North),2020,Current Obligations,Program administration,-94800,07/02/1997,12/31/2021
T-033,North Branch (North),2020,Proposed Projects,Intersection improvements - Armitage/Elston/Ashland,-15000000,07/02/1997,12/31/2021
T-033,North Branch (North),2020,Proposed Transfers,From North Branch South (Traffic safety improvements),10000000,07/02/1997,12/31/2021
T-033,North Branch (North),2020,Revenue,Property tax,8309400,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Current Obligations,Lighting - Neighborhood Lighting Improvements - cashflow adjustment,-557500,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Current Obligations,Program administration,-99000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Proposed Projects,Bridge - Ashland Ave - Phase I,-1000000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Proposed Projects,Bridge - Fullerton Ave - Phase I,-1000000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Proposed Projects,Intersection improvements - Armitage/Elston/Ashland,-25000000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Proposed Transfers,From North Branch South (Traffic safety improvements),20000000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Revenue,Property tax,8309400,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Bike lanes - protected,-31300,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Bridge - Cortland St - Phase II - design,-9100,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Bridge - Cortland St - Phase II/III - design/construction,-854000,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Bridge - Webster St - Phase III - design/construction,-937400,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Bridge repairs - Cortland / Chicago River,-205400,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Intersection improvements - Armitage/Elston/Ashland,-1035300,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Intersection realignment - Damen/Elston/Fullerton,-636500,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,North Branch Industrial Corridor Planning Study,-2600,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,North Branch Transportation Study,-330000,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Planned Manufacturing District study,-800,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Streetscape Study - Elston & Armitage,-10800,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,TIF Works,-67500,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Traffic study - Elston/Fullerton/Damen,-700,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,18861300,07/02/1997,12/31/2021
T-034,North Branch (South),2019,Current Obligations,Bridge rehab - Cherry Ave,203600,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Current Obligations,Cortland Chicago River Development Financial Analysis Study,-240000,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Current Obligations,Halsted Triangle Parking Study (Phase 2),1200,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Current Obligations,Intersection improvements - Cortland/Marcy,22600,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-925000,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Current Obligations,North Branch Industrial Corridor Planning Study,-50000,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Current Obligations,North Branch truckway study,4900,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Current Obligations,Program administration,-166800,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Current Obligations,Traffic signal - Sheffield/Kingsbury/Weed,130000,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Fund Balance,Surplus TIF Funds - 2019,-1249000,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Revenue,Property tax,12243000,02/05/1998,12/31/2022
T-034,North Branch (South),2019,Transfers Between TIF Districts,To North Branch North (Bridge repairs),-22000000,02/05/1998,12/31/2022
T-034,North Branch (South),2020,Current Obligations,Bridge - Division St - constr,-5100000,02/05/1998,12/31/2022
T-034,North Branch (South),2020,Current Obligations,Goose Island Overlook Park - AAA Boatyard/river edge stabilization,-500000,02/05/1998,12/31/2022
T-034,North Branch (South),2020,Current Obligations,Program administration,-172300,02/05/1998,12/31/2022
T-034,North Branch (South),2020,Current Obligations,"Traffic signal - left turn arrow - Clybourn, Racine & Cortland",-105000,02/05/1998,12/31/2022
T-034,North Branch (South),2020,Current Obligations,Traffic signal - Sheffield/Kingsbury/Weed,700,02/05/1998,12/31/2022
T-034,North Branch (South),2020,Proposed Transfers,To North Branch North (Traffic safety improvements),-10000000,02/05/1998,12/31/2022
T-034,North Branch (South),2020,Revenue,Property tax,12243000,02/05/1998,12/31/2022
T-034,North Branch (South),2021,Current Obligations,Bridge - Division St - constr,-10000000,02/05/1998,12/31/2022
T-034,North Branch (South),2021,Current Obligations,Program administration,-180000,02/05/1998,12/31/2022
T-034,North Branch (South),2021,Proposed Transfers,To North Branch North (Traffic safety improvements),-20000000,02/05/1998,12/31/2022
T-034,North Branch (South),2021,Revenue,Property tax,12243000,02/05/1998,12/31/2022
T-034,North Branch (South),2022,Current Obligations,Bridge - Division St - constr,-5000000,02/05/1998,12/31/2022
T-034,North Branch (South),2022,Revenue,Property tax,12698800,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Bike lanes - protected,-38400,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Bridge - Division St - pre-construction,-1400000,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Bridge - Division/Chicago River,-2600200,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Bridge - Division/N Branch Canal,-41600,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Bridge rehab - Cherry Ave,-203600,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Divvy station installation,-96100,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Fleet garage sprinkler system upgrade,-10100,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Halsted Triangle Parking Study (Phase 2),-1200,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Intersection improvements - Armitage/Division,-155000,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Intersection improvements - Cortland/Marcy,-42800,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,North Branch Industrial Corridor Planning Study,-6800,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,North Branch Transportation Study,-205500,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,North Branch truckway study,-4900,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Planned Manufacturing District study,-1300,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Professional services,-240000,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,SBIF,-138100,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,TIF Works,-104800,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Current Obligations,Traffic signal - Sheffield/Kingsbury/Weed,-130700,02/05/1998,12/31/2022
T-034,North Branch (South),Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,40342900,02/05/1998,12/31/2022
T-035,North-Cicero,2019,Current Obligations,Program administration,-27400,07/30/1997,07/30/2020
T-035,North-Cicero,2019,Fund Balance,Surplus TIF Funds - 2019,-214000,07/30/1997,07/30/2020
T-035,North-Cicero,2019,Proposed Projects,Potential Salvage - SBIF,264600,07/30/1997,07/30/2020
T-035,North-Cicero,2019,Revenue,Property tax,1746100,07/30/1997,07/30/2020
T-035,North-Cicero,2019,Transfers Between TIF Districts,To Austin Commercial (Lighting),-435000,07/30/1997,07/30/2020
T-035,North-Cicero,2019,Transfers Between TIF Districts,To Austin Commercial (Retail Thrive Zone),-3265000,07/30/1997,07/30/2020
T-035,North-Cicero,2020,Current Obligations,Program administration,-28300,07/30/1997,07/30/2020
T-035,North-Cicero,2020,Proposed Transfers,To Northwest Ind. Corr. (Salt Dome - 4241 W Ferdinand),-2400000,07/30/1997,07/30/2020
T-035,North-Cicero,2020,Proposed Transfers,To Northwest Ind. Corr. (Salt Dome - 4619 W Homer),-2400000,07/30/1997,07/30/2020
T-035,North-Cicero,2020,Revenue,Property tax,1746100,07/30/1997,07/30/2020
T-035,North-Cicero,Fund / Project Balances,Current Obligations,Debt Service - Interest Payments,-32500,07/30/1997,07/30/2020
T-035,North-Cicero,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-965000,07/30/1997,07/30/2020
T-035,North-Cicero,Fund / Project Balances,Current Obligations,SBIF,-264600,07/30/1997,07/30/2020
T-035,North-Cicero,Fund / Project Balances,Fund Balance,FY 2018 Year End Available Fund Balance,6468600,07/30/1997,07/30/2020
T-037,River South,2019,Current Obligations,IGA - CPS - South Loop ES,-4033000,07/30/1997,12/31/2021
T-037,River South,2019,Current Obligations,Lighting - Neighborhood Lighting Improvements,-756000,07/30/1997,12/31/2021
T-037,River South,2019,Current Obligations,Program administration,-433800,07/30/1997,12/31/2021
T-037,River South,2019,Current Obligations,Traffic signal - Roosevelt/LaSalle,84000,07/30/1997,12/31/2021
T-037,River South,2019,Current Obligations,Wells St/LaSalle Park infrastructure,68600,07/30/1997,12/31/2021
T-037,River South,2019,Current Obligations,Wells Wentworth Connector,-19150100,07/30/1997,12/31/2021
T-037,River South,2019,Proposed Projects,Bridge - 18th Street Bascule Bridge - 301 W 18th St - floor beam repairs,-400000,07/30/1997,12/31/2021
T-037,River South,2019,Proposed Projects,Bridge - Roosevelt Rd Bascule - 120 W Roosevelt - structural and electrical repairs,-400000,07/30/1997,12/31/2021
T-037,River South,2019,Revenue,Property tax,32725700,07/30/1997,12/31/2021
T-037,River South,2019,Transfers Between TIF Districts,From Canal/Congress (CPS - South Loop ES),2000000,07/30/1997,12/31/2021
T-037,River South,2019,Transfers Between TIF Districts,From Canal/Congress (Wells St - Roosevelt to Archer),8000000,07/30/1997,12/31/2021
T-037,River South,2019,Transfers Between TIF Districts,To 24th/Michigan (RDA - Ickes),-17000000,07/30/1997,12/31/2021
T-037,River South,2020,Current Obligations,IGA - CTA - Blue Line - tunnel improvements,-1250000,07/30/1997,12/31/2021
T-037,River South,2020,Current Obligations,Program administration,-447900,07/30/1997,12/31/2021
T-037,River South,2020,Current Obligations,Traffic signal - Roosevelt/LaSalle,20700,07/30/1997,12/31/2021
T-037,River South,2020,Current Obligations,Wells Wentworth Connector,-37000000,07/30/1997,12/31/2021
T-037,River South,2020,Fund Balance,Surplus TIF Funds - 2020,-14548000,07/30/1997,12/31/2021
T-048,Western/Ogden,2021,Current Obligations,Program administration,-165300,02/05/1998,02/05/2021
T-037,River South,2020,Proposed Projects,Bridge - 18th Street Bascule Bridge - 301 W 18th St - floor beam repairs,-1400000,07/30/1997,12/31/2021
T-037,River South,2020,Proposed Projects,Bridge - Roosevelt Rd Bascule - 120 W Roosevelt - structural and electrical repairs,-2000000,07/30/1997,12/31/2021
T-037,River South,2020,Proposed Projects,Bridge - Van Buren - replacement - design / environmental,-1425000,07/30/1997,12/31/2021
T-037,River South,2020,Proposed Projects,"Fire station - Engine Co. 001 - 419 S Wells - life/safety, interior & exterior renovations",-1000000,07/30/1997,12/31/2021
T-037,River South,2020,Proposed Projects,Polling Place ADA Upgrade - Police Station - 1718 S State St,-50000,07/30/1997,12/31/2021
T-037,River South,2020,Proposed Projects,River Walk South - design,-3960000,07/30/1997,12/31/2021
T-037,River South,2020,Revenue,Property tax,32725700,07/30/1997,12/31/2021
T-037,River South,2020,Revenue,Tax revenue - anticipated decrease - PINs removed for Roosevelt Clark TIF,-2800400,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Program administration,-468000,07/30/1997,12/31/2021
T-037,River South,2021,Current Obligations,Wells Wentworth Connector,-9136000,07/30/1997,12/31/2021
T-037,River South,2021,Proposed Projects,"Fire station - Engine Co. 001 - 419 S Wells - life/safety, interior & exterior renovations",-1000000,07/30/1997,12/31/2021
T-037,River South,2021,Proposed Projects,Underpass - 9th Street - construction,-12000000,07/30/1997,12/31/2021
T-037,River South,2021,Proposed Transfers,To Roosevelt Clark (Bridge - Taylor St),-12000000,07/30/1997,12/31/2021
T-037,River South,2021,Revenue,Property tax,32725700,07/30/1997,12/31/2021
T-037,River South,2021,Revenue,Tax revenue - anticipated decrease - PINs removed for Roosevelt Clark TIF,-2800400,07/30/1997,12/31/2021
