TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-072,24th/Michigan,2035,Current Obligations,Program Administration,-107500,07/21/1999,12/31/2035
T-072,24th/Michigan,2035,Revenue,Property tax,6671200,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,AIS - CPL - Library - Chinatown Library - 2100 S Wentworth Ave,-2000000,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,AIS - DSS - Salt Dome - 2200 S Federal St - Improvements,-1085200,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,AIS - Environmental Assessment - Near South H.S. Site - 2400 S State/Dearborn,-272900,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,CDOT - Infrastructure Improvements - 2200-2400 S Indiana Ave,-245000,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,CDOT - Lighting - decorative pole replacement,-417400,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-816100,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,"CDOT - Streetscape - Michigan, 23rd to 24th",-4164800,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,CDOT - Wells Wentworth Connector,-20300,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,CHA Transformation - RDA - Southbridge/Ickes - 2310 S State - Phase 1A,-3187500,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,25595900,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,IGA - CPS - National Teachers Academy - athletic field,-483100,07/21/1999,12/31/2035
T-072,24th/Michigan,Fund / Project Balances,Current Obligations,SBIF,-416100,07/21/1999,12/31/2035
T-141,26th and King Drive,2022,Current Obligations,Program Administration,-15300,01/11/2006,12/31/2030
T-141,26th and King Drive,2022,Revenue,Property tax,1101800,01/11/2006,12/31/2030
T-141,26th and King Drive,2022,Revenue,Property Tax - 2022 - Collection Variance,-387100,01/11/2006,12/31/2030
T-141,26th and King Drive,2023,Proposed Projects,OBM - Hold,-5000000,01/11/2006,12/31/2030
T-141,26th and King Drive,2023,Current Obligations,Program Administration,-15700,01/11/2006,12/31/2030
T-141,26th and King Drive,2023,Revenue,Property tax,1101800,01/11/2006,12/31/2030
T-141,26th and King Drive,2024,Current Obligations,Program Administration,-16200,01/11/2006,12/31/2030
T-141,26th and King Drive,2024,Revenue,Property tax,1101800,01/11/2006,12/31/2030
T-141,26th and King Drive,2025,Current Obligations,Program Administration,-16700,01/11/2006,12/31/2030
T-141,26th and King Drive,2025,Revenue,Property tax,1134800,01/11/2006,12/31/2030
T-141,26th and King Drive,2026,Current Obligations,Program Administration,-17200,01/11/2006,12/31/2030
T-141,26th and King Drive,2026,Revenue,Property tax,1134800,01/11/2006,12/31/2030
T-141,26th and King Drive,2027,Current Obligations,Program Administration,-17700,01/11/2006,12/31/2030
T-141,26th and King Drive,2027,Revenue,Property tax,1134800,01/11/2006,12/31/2030
T-141,26th and King Drive,2028,Current Obligations,Program Administration,-18200,01/11/2006,12/31/2030
T-141,26th and King Drive,2028,Revenue,Property tax,1168900,01/11/2006,12/31/2030
T-141,26th and King Drive,2029,Current Obligations,Program Administration,-18800,01/11/2006,12/31/2030
T-141,26th and King Drive,2029,Revenue,Property tax,1168900,01/11/2006,12/31/2030
T-141,26th and King Drive,2030,Current Obligations,Program Administration,-19400,01/11/2006,12/31/2030
T-141,26th and King Drive,2030,Revenue,Property tax,1168900,01/11/2006,12/31/2030
T-141,26th and King Drive,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-30000,01/11/2006,12/31/2030
T-141,26th and King Drive,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,4227000,01/11/2006,12/31/2030
T-079,35th and Wallace,2022,Current Obligations,IGA - CPD - Park 0286 - Wentworth Gardens Park - New playground with PIP surfacing,-250000,12/15/1999,12/31/2023
T-079,35th and Wallace,2022,Transfers Between TIF Districts,Port to 35th State TIF - CHA Transformation project,-6000000,12/15/1999,12/31/2023
T-079,35th and Wallace,2022,Current Obligations,Program Administration,-22100,12/15/1999,12/31/2023
T-079,35th and Wallace,2022,Revenue,Property tax,2045200,12/15/1999,12/31/2023
T-079,35th and Wallace,2022,Revenue,Property Tax - 2022 - Collection Variance,-637300,12/15/1999,12/31/2023
T-079,35th and Wallace,2023,Proposed Projects,AIS - Roof Program - Fire Station - Engine Co. 029 - 3509 S Lowe,-520000,12/15/1999,12/31/2023
T-079,35th and Wallace,2023,Current Obligations,Program Administration,-22800,12/15/1999,12/31/2023
T-079,35th and Wallace,2023,Revenue,Property tax,2045200,12/15/1999,12/31/2023
T-079,35th and Wallace,2023,Transfers Between TIF Districts,To 35th/Halsted (Police facility rehab),-4500000,12/15/1999,12/31/2023
T-079,35th and Wallace,Fund / Project Balances,Current Obligations,"AIS - Fire Station - Engine Co. 029 - 3509 S Lowe Ave - Interior renovations incl. apparatus floor and crawlspace, roof replacement.",-783500,12/15/1999,12/31/2023
T-079,35th and Wallace,Fund / Project Balances,Current Obligations,CDOT - Alley Reconstruction - 3362-3500 S Wallace St,-9700,12/15/1999,12/31/2023
T-079,35th and Wallace,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-1131200,12/15/1999,12/31/2023
T-079,35th and Wallace,Fund / Project Balances,Current Obligations,CDOT - Plaza removal/street reconstruction - 3400 S Emerald Ave,-100,12/15/1999,12/31/2023
T-079,35th and Wallace,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,13576500,12/15/1999,12/31/2023
T-079,35th and Wallace,Fund / Project Balances,Current Obligations,IGA - CPS - McClellan - site improvement/interior renovations,-2722400,12/15/1999,12/31/2023
T-079,35th and Wallace,Fund / Project Balances,Current Obligations,SBIF,-337000,12/15/1999,12/31/2023
T-001,35th/Halsted,2022,Current Obligations,AIS - Environmental remediation,6200,01/14/1997,12/31/2033
T-001,35th/Halsted,2022,Current Obligations,CDOT - Bridge - 35th Steet and Bubbly Creek - Repairs,-650000,01/14/1997,12/31/2033
T-001,35th/Halsted,2022,Current Obligations,DPD - TIF Plan Amendment - 12-Year Extension - 35th Halsted,-300000,01/14/1997,12/31/2033
T-001,35th/Halsted,2022,Current Obligations,Program Administration,-145100,01/14/1997,12/31/2033
T-001,35th/Halsted,2022,Revenue,Property tax,18568000,01/14/1997,12/31/2033
T-001,35th/Halsted,2022,Revenue,Property Tax - 2022 - Collection Variance,-6960000,01/14/1997,12/31/2033
T-001,35th/Halsted,2022,Fund Balance,Surplus TIF Funds - 2022,-7398400,01/14/1997,12/31/2033
T-001,35th/Halsted,2022,Current Obligations,TIF Works,324800,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Current Obligations,AIS - Building rehab - Pershing Tower,-508400,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Proposed Projects,AIS - Building Renovation - 1819 W Pershing - Envelope/Windows/Roof/Skylights,-11333400,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Proposed Projects,AIS - CDOT - Inhouse Construction - 1501 W Pershing Rd,-1100000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Proposed Projects,AIS - DSS - Garage  - 3812 S Iron St,-200000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Proposed Projects,AIS - DSS Traffic Services and CDOT Construction - 1717 W Pershing Rd,-3333400,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Proposed Projects,AIS - Fire Warehouse - 3950 S Honore St,-400000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Transfers Between TIF Districts,From 35th/Wallace (Police facility rehab),4500000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Current Obligations,IGA - CPD - Donovan Park,-850000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Current Obligations,IGA - CPD - Park 0594 - New Park - 3159 S Halsted St,-350000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Current Obligations,IGA - CPS - Armour ES - chimney/stack reduction,-750000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Transfers Between TIF Districts,Port to Archer Western TIF - Proposed Park Park Projects,-550000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Transfers Between TIF Districts,Port to Archer Western TIF - Proposed Park Project,-1369400,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Current Obligations,Program Administration,-149500,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Revenue,Property tax,18568000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Current Obligations,RDA - Ramova Theater,-2281000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Current Obligations,SBIF,-1000000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Fund Balance,Surplus TIF Funds - 2023,-3943000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Transfers Between TIF Districts,To Archer/Western (CPD - McKinley Park),-400000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Transfers Between TIF Districts,To Archer/Western (CPS - Holden ES),-6840000,01/14/1997,12/31/2033
T-001,35th/Halsted,2023,Transfers Between TIF Districts,To Archer/Western (CTA - Orange Line - 35th/Archer Station),-1262100,01/14/1997,12/31/2033
T-001,35th/Halsted,2024,Proposed Projects,AIS - Building Renovation - 1819 W Pershing - Envelope/Windows/Roof/Skylights,-5666700,01/14/1997,12/31/2033
T-001,35th/Halsted,2024,Proposed Projects,AIS - DSS Traffic Services and CDOT Construction - 1717 W Pershing Rd,-1666700,01/14/1997,12/31/2033
T-001,35th/Halsted,2024,Current Obligations,Program Administration,-154000,01/14/1997,12/31/2033
T-001,35th/Halsted,2024,Revenue,Property tax,18568000,01/14/1997,12/31/2033
T-001,35th/Halsted,2025,Current Obligations,Program Administration,-158600,01/14/1997,12/31/2033
T-001,35th/Halsted,2025,Revenue,Property tax,19288800,01/14/1997,12/31/2033
T-001,35th/Halsted,2026,Current Obligations,Program Administration,-163300,01/14/1997,12/31/2033
T-001,35th/Halsted,2026,Revenue,Property tax,19288800,01/14/1997,12/31/2033
T-001,35th/Halsted,2027,Current Obligations,Program Administration,-168200,01/14/1997,12/31/2033
T-001,35th/Halsted,2027,Revenue,Property tax,19288800,01/14/1997,12/31/2033
T-001,35th/Halsted,2028,Current Obligations,Program Administration,-173300,01/14/1997,12/31/2033
T-001,35th/Halsted,2028,Revenue,Property tax,20031200,01/14/1997,12/31/2033
T-001,35th/Halsted,2029,Current Obligations,Program Administration,-178500,01/14/1997,12/31/2033
T-001,35th/Halsted,2029,Revenue,Property tax,20031200,01/14/1997,12/31/2033
T-001,35th/Halsted,2030,Current Obligations,Program Administration,-183800,01/14/1997,12/31/2033
T-001,35th/Halsted,2030,Revenue,Property tax,20031200,01/14/1997,12/31/2033
T-001,35th/Halsted,2031,Current Obligations,Program Administration,-189400,01/14/1997,12/31/2033
T-001,35th/Halsted,2031,Revenue,Property tax,20795900,01/14/1997,12/31/2033
T-001,35th/Halsted,2032,Current Obligations,Program Administration,-195000,01/14/1997,12/31/2033
T-001,35th/Halsted,2032,Revenue,Property tax,20795900,01/14/1997,12/31/2033
T-001,35th/Halsted,2033,Current Obligations,Program Administration,-200900,01/14/1997,12/31/2033
T-001,35th/Halsted,2033,Revenue,Property tax,20795900,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,AIS - Building rehab - Pershing Tower,-703700,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,AIS - Building Renovation - 1869 W Pershing,-1317900,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,"AIS - CPL - Library - Daley Library - 3400 S Halsted - envelope repairs, mechanicals, new layout",-2446000,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,AIS - Environmental remediation,-6200,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,AIS - Police Station - District 09 - 3120 S Halsted Ave - MEP,-6200,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,CDOT - ADA Polling Place - Daley Library/Wilson Park  (2 projects),-138000,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,CDOT - Bridge - 35th/S Fork Chicago River - Repairs,-58300,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,CDOT - Bridge - Structural Rehab - 1200 W 35th St - additional funding,-53300,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,CDOT - Lighting - Decorative Pole Replacement,-97100,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-1099700,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,"CDOT - Streetscape - Morgan, 31st to 35th",-396900,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,"CDOT - Traffic Calming - Racine, 35th to Pershing",-73500,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,CDOT - Traffic Signal - Modernization - 37th Halsted,-611900,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,DPD - Professional services,-1000,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,28060800,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,RDA - Acre Development,-313300,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,RDA - Ramova Theater,-6815000,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,SBIF,-1252300,01/14/1997,12/31/2033
T-001,35th/Halsted,Fund / Project Balances,Current Obligations,TIF Works,-324800,01/14/1997,12/31/2033
T-131,35th/State,2022,Current Obligations,CHA Transformation - RDA - Park Blvd Ph 1,-469200,01/14/2004,12/31/2028
T-131,35th/State,2022,Current Obligations,DOH - CHA - Transformation -  RDA - Park Blvd Ph 3B - 43 W 36th St,-6000000,01/14/2004,12/31/2028
T-131,35th/State,2022,Transfers Between TIF Districts,Port to 35th State TIF - CHA Transformation project,6000000,01/14/2004,12/31/2028
T-131,35th/State,2022,Current Obligations,Program Administration,-30800,01/14/2004,12/31/2028
T-131,35th/State,2022,Revenue,Property tax,2754900,01/14/2004,12/31/2028
T-131,35th/State,2022,Revenue,Property Tax - 2022 - Collection Variance,-1122100,01/14/2004,12/31/2028
T-131,35th/State,2022,Current Obligations,RDA - Townsend Chicago LLC,-636300,01/14/2004,12/31/2028
T-131,35th/State,2023,Current Obligations,Program Administration,-31800,01/14/2004,12/31/2028
T-131,35th/State,2023,Revenue,Property tax,2754900,01/14/2004,12/31/2028
T-131,35th/State,2023,Current Obligations,RDA - Armour Building Redevelopment,-1833300,01/14/2004,12/31/2028
T-131,35th/State,2023,Current Obligations,RDA - Townsend Chicago LLC,-1169200,01/14/2004,12/31/2028
T-131,35th/State,2024,Current Obligations,CHA Transformation - RDA - Park Blvd Ph 1,-423100,01/14/2004,12/31/2028
T-131,35th/State,2024,Current Obligations,Program Administration,-32700,01/14/2004,12/31/2028
T-131,35th/State,2024,Revenue,Property tax,2754900,01/14/2004,12/31/2028
T-131,35th/State,2024,Current Obligations,RDA - Armour Building Redevelopment,-1833300,01/14/2004,12/31/2028
T-131,35th/State,2024,Current Obligations,RDA - Townsend Chicago LLC,-639800,01/14/2004,12/31/2028
T-131,35th/State,2025,Current Obligations,CHA Transformation - RDA - Park Blvd Ph 1,-431600,01/14/2004,12/31/2028
T-131,35th/State,2025,Current Obligations,Program Administration,-33700,01/14/2004,12/31/2028
T-131,35th/State,2025,Revenue,Property tax,2845400,01/14/2004,12/31/2028
T-131,35th/State,2025,Current Obligations,RDA - Armour Building Redevelopment,-1833300,01/14/2004,12/31/2028
T-131,35th/State,2025,Current Obligations,RDA - Townsend Chicago LLC,-681400,01/14/2004,12/31/2028
T-131,35th/State,2026,Current Obligations,CHA Transformation - RDA - Park Blvd Ph 1,-440200,01/14/2004,12/31/2028
T-131,35th/State,2026,Current Obligations,Program Administration,-34700,01/14/2004,12/31/2028
T-131,35th/State,2026,Revenue,Property tax,2845400,01/14/2004,12/31/2028
T-131,35th/State,2026,Current Obligations,RDA - Townsend Chicago LLC,-683800,01/14/2004,12/31/2028
T-131,35th/State,2027,Current Obligations,CHA Transformation - RDA - Park Blvd Ph 1,-449000,01/14/2004,12/31/2028
T-131,35th/State,2027,Current Obligations,Program Administration,-35800,01/14/2004,12/31/2028
T-131,35th/State,2027,Revenue,Property tax,2845400,01/14/2004,12/31/2028
T-131,35th/State,2027,Current Obligations,RDA - Townsend Chicago LLC,-684000,01/14/2004,12/31/2028
T-131,35th/State,2028,Current Obligations,CHA Transformation - RDA - Park Blvd Ph 1,-925200,01/14/2004,12/31/2028
T-131,35th/State,2028,Current Obligations,Program Administration,-36800,01/14/2004,12/31/2028
T-131,35th/State,2028,Revenue,Property tax,2938600,01/14/2004,12/31/2028
T-131,35th/State,2028,Current Obligations,RDA - Townsend Chicago LLC,-729600,01/14/2004,12/31/2028
T-131,35th/State,Fund / Project Balances,Current Obligations,CDOT - Lighting - Neighborhood Lighting Improvements,-100000,01/14/2004,12/31/2028
T-131,35th/State,Fund / Project Balances,Current Obligations,CHA Transformation - Demolition - Attucks E.S.,-797000,01/14/2004,12/31/2028
T-131,35th/State,Fund / Project Balances,Current Obligations,CHA Transformation - RDA - Park Blvd Ph 1,-411800,01/14/2004,12/31/2028
T-131,35th/State,Fund / Project Balances,Current Obligations,DPD - Property Acquisition - 39th State (NWC),-109700,01/14/2004,12/31/2028
T-131,35th/State,Fund / Project Balances,Fund Balance,FY 2021 Year End Available Fund Balance,3344100,01/14/2004,12/31/2028
