TIF Number,TIF Name,Tme Period,Type,Description,Amount,Designation Date,Expiration Date
T-024,Homan-Arthington,2021,Current Obligations,Police Station - Homan Square - renovations,174100,02/05/1998,12/31/2022
T-024,Homan-Arthington,2021,Current Obligations,Program administration,-16100,02/05/1998,12/31/2022
T-024,Homan-Arthington,2021,Fund Balance,Surplus TIF Funds - 2021,-366900,02/05/1998,12/31/2022
T-024,Homan-Arthington,2021,Revenue,Property tax,636300,02/05/1998,12/31/2022
T-024,Homan-Arthington,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-82600,02/05/1998,12/31/2022
T-024,Homan-Arthington,2022,Current Obligations,Program administration,-16500,02/05/1998,12/31/2022
T-024,Homan-Arthington,2022,Revenue,Property tax,660800,02/05/1998,12/31/2022
T-024,Homan-Arthington,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-746800,02/05/1998,12/31/2022
T-024,Homan-Arthington,Fund / Project Balances,Current Obligations,Police Station - Homan Square - renovations,-179000,02/05/1998,12/31/2022
T-024,Homan-Arthington,Fund / Project Balances,Current Obligations,TIF Works,-149000,02/05/1998,12/31/2022
T-024,Homan-Arthington,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,2942100,02/05/1998,12/31/2022
T-027,Irving/Cicero,2020,Current Obligations,CDOT - Alley (Green) - 4041 N Milwaukee,-300000,06/10/1996,12/31/2020
T-027,Irving/Cicero,2020,Current Obligations,Infrastructure improvements - Six Corners,-430000,06/10/1996,12/31/2020
T-027,Irving/Cicero,2020,Current Obligations,Program administration,-13800,06/10/1996,12/31/2020
T-027,Irving/Cicero,2020,Current Obligations,RDA - Klee Building,-103000,06/10/1996,12/31/2020
T-027,Irving/Cicero,2020,Current Obligations,SBIF,-500000,06/10/1996,12/31/2020
T-027,Irving/Cicero,2020,Fund Balance,Surplus TIF Funds - 2020,-10000,06/10/1996,12/31/2020
T-027,Irving/Cicero,2020,Proposed Transfers,To Portage Park (TBD),-1100000,06/10/1996,12/31/2020
T-027,Irving/Cicero,2020,Revenue,Property tax,944500,06/10/1996,12/31/2020
T-027,Irving/Cicero,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-56700,06/10/1996,12/31/2020
T-027,Irving/Cicero,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-234200,06/10/1996,12/31/2020
T-027,Irving/Cicero,Fund / Project Balances,Current Obligations,Pedestrian Alley - Cicero/Milwaukee,-650000,06/10/1996,12/31/2020
T-027,Irving/Cicero,Fund / Project Balances,Current Obligations,RDA - Klee Building,-100800,06/10/1996,12/31/2020
T-027,Irving/Cicero,Fund / Project Balances,Current Obligations,SBIF,-27900,06/10/1996,12/31/2020
T-027,Irving/Cicero,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,2860500,06/10/1996,12/31/2020
T-029,Michigan/Cermak,2020,Current Obligations,CDOT - Lighting - decorative pole replacement,-70000,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2020,Current Obligations,Program administration,-30000,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2020,Fund Balance,Surplus TIF Funds - 2020,-5109000,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2020,Revenue,Property tax,2807900,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-168500,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2021,Current Obligations,IGA - CTA - Green Line - Cermak Station,453600,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2021,Current Obligations,Program administration,-31300,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2021,Fund Balance,Surplus TIF Funds - 2021,-4412500,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2021,Proposed Projects,TIF Works,-125000,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2021,Revenue,Property tax,2807900,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-335900,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2022,Current Obligations,Program administration,-33300,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2022,Revenue,Property tax,2903600,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2023,Current Obligations,Program administration,-39400,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2023,Revenue,Property tax,2903600,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2024,Current Obligations,Program administration,-52200,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2024,Revenue,Property tax,2903600,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2025,Current Obligations,Program administration,-54500,09/13/1989,12/31/2025
T-029,Michigan/Cermak,2025,Revenue,Property tax,3002200,09/13/1989,12/31/2025
T-029,Michigan/Cermak,Fund / Project Balances,Current Obligations,Cermak Rd public art installation,-482500,09/13/1989,12/31/2025
T-029,Michigan/Cermak,Fund / Project Balances,Current Obligations,IGA - CTA - Green Line - Cermak Station,-453600,09/13/1989,12/31/2025
T-029,Michigan/Cermak,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-150000,09/13/1989,12/31/2025
T-029,Michigan/Cermak,Fund / Project Balances,Current Obligations,SBIF,-607300,09/13/1989,12/31/2025
T-029,Michigan/Cermak,Fund / Project Balances,Current Obligations,"Streetscape - Michigan, 23rd to 24th",-688900,09/13/1989,12/31/2025
T-029,Michigan/Cermak,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,9225600,09/13/1989,12/31/2025
T-030,Near North,2020,Current Obligations,CDOT - Lighting - decorative pole replacement,-30000,07/30/1997,12/31/2033
T-030,Near North,2020,Current Obligations,IGA - CPD - Near North Park Athletic Field,-3150000,07/30/1997,12/31/2033
T-030,Near North,2020,Current Obligations,Professional Services - 24th Year Extension,-2000,07/30/1997,12/31/2033
T-030,Near North,2020,Current Obligations,Program administration,-532300,07/30/1997,12/31/2033
T-030,Near North,2020,Current Obligations,RDA - Parkside II - Halsted,-9500000,07/30/1997,12/31/2033
T-030,Near North,2020,Revenue,Property tax,35483700,07/30/1997,12/31/2033
T-030,Near North,2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-2129000,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,Bridge - Division St - constr,-12000000,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,CHA Transformation - Demolition - old Near North H.S.,-4200000,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,DPD - Near North TIF Amendment,-300000,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,Fire Dept - Air Mask & Safety Facility - 1044 N Orleans - repairs,11200,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,Fire Station - Engine Co. 004 - repairs,110600,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,IGA - CPD - Seward Park,-400000,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,IGA - CPS - Payton HS,300000,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,"Lighting - Sedgwick, North to Division",92000,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,Program administration,-542900,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,RDA - Clybourn & Division,101600,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,RDA - Parkside IIA Rental,-470400,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,"Resurfacing - Oak, Orleans to Wells; Hobbie, Crosby to Larrabee",-100,07/30/1997,12/31/2033
T-030,Near North,2021,Current Obligations,Traffic signal - Halsted/Blackhawk,191000,07/30/1997,12/31/2033
T-030,Near North,2021,Fund Balance,Surplus TIF Funds - 2021,-68858500,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,AIS - CPL - Library - Near North Library - 310 W Division St - exterior/MEP,-300000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,AIS - CPL - Library - Near North Library - 310 W Division St - Refresh/CARE,-100000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,AIS - Fire Air Mask Service - 1044 N Orleans Facility - renovation,-2500000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,AIS - Fire Station - Engine Co. 004 - 548 W Division St - ambulance related upgrades,-900000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,AIS - Fire Station - Engine Co. 004 - 548 W Division St - MEP,-200000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,AIS - Police Station - District 18 - 1160 N Larrabee St - MEP,-1500000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,CDOT - Polling Place - ADA improvements - CDOT - 3 school(s),-400000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,CHA Transformation Residential Project,-6000000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,Proposed ADA Polling Place Project(s),-225000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,Proposed Park Project #1,-250000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,Proposed School Project #2,-450000,07/30/1997,12/31/2033
T-030,Near North,2021,Proposed Projects,TIF Works,-125000,07/30/1997,12/31/2033
T-030,Near North,2021,Revenue,Property tax,35483700,07/30/1997,12/31/2033
T-030,Near North,2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-3906600,07/30/1997,12/31/2033
T-030,Near North,2022,Current Obligations,Bridge - Division St - constr,-19970000,07/30/1997,12/31/2033
T-030,Near North,2022,Current Obligations,Program administration,-553800,07/30/1997,12/31/2033
T-030,Near North,2022,Proposed Projects,CHA Transformation Residential Project,-37833400,07/30/1997,12/31/2033
T-030,Near North,2022,Revenue,Property tax,36632200,07/30/1997,12/31/2033
T-030,Near North,2023,Current Obligations,Program administration,-564800,07/30/1997,12/31/2033
T-030,Near North,2023,Proposed Projects,CHA Transformation Residential Project,-34666700,07/30/1997,12/31/2033
T-030,Near North,2023,Revenue,Property tax,36632200,07/30/1997,12/31/2033
T-030,Near North,2024,Current Obligations,Program administration,-576100,07/30/1997,12/31/2033
T-030,Near North,2024,Proposed Projects,CHA Transformation Residential Project,-3000000,07/30/1997,12/31/2033
T-030,Near North,2024,Revenue,Property tax,36632200,07/30/1997,12/31/2033
T-030,Near North,2025,Current Obligations,Program administration,-587700,07/30/1997,12/31/2033
T-030,Near North,2025,Proposed Projects,CHA Transformation Residential Project,-26500000,07/30/1997,12/31/2033
T-030,Near North,2025,Revenue,Property tax,37815200,07/30/1997,12/31/2033
T-030,Near North,2026,Current Obligations,Program administration,-599400,07/30/1997,12/31/2033
T-030,Near North,2026,Proposed Projects,CHA Transformation Residential Project,-20000000,07/30/1997,12/31/2033
T-030,Near North,2026,Revenue,Property tax,37815200,07/30/1997,12/31/2033
T-030,Near North,2027,Current Obligations,Program administration,-611400,07/30/1997,12/31/2033
T-030,Near North,2027,Proposed Projects,CHA Transformation Residential Project,-25000000,07/30/1997,12/31/2033
T-030,Near North,2027,Revenue,Property tax,37815200,07/30/1997,12/31/2033
T-030,Near North,2028,Current Obligations,Program administration,-623600,07/30/1997,12/31/2033
T-030,Near North,2028,Proposed Projects,CHA Transformation Residential Project,-30000000,07/30/1997,12/31/2033
T-030,Near North,2028,Revenue,Property tax,39033700,07/30/1997,12/31/2033
T-030,Near North,2029,Current Obligations,Program administration,-636100,07/30/1997,12/31/2033
T-030,Near North,2029,Proposed Projects,CHA Transformation Residential Project,-20000000,07/30/1997,12/31/2033
T-030,Near North,2029,Revenue,Property tax,39033700,07/30/1997,12/31/2033
T-030,Near North,2030,Current Obligations,Program administration,-648800,07/30/1997,12/31/2033
T-030,Near North,2030,Proposed Projects,CHA Transformation Residential Project,-20000000,07/30/1997,12/31/2033
T-030,Near North,2030,Revenue,Property tax,39033700,07/30/1997,12/31/2033
T-030,Near North,2031,Current Obligations,Program administration,-661800,07/30/1997,12/31/2033
T-030,Near North,2031,Proposed Projects,CHA Transformation Residential Project,-20000000,07/30/1997,12/31/2033
T-030,Near North,2031,Revenue,Property tax,40288700,07/30/1997,12/31/2033
T-030,Near North,2032,Current Obligations,Program administration,-675000,07/30/1997,12/31/2033
T-030,Near North,2032,Proposed Projects,CHA Transformation Residential Project,-14000000,07/30/1997,12/31/2033
T-030,Near North,2032,Revenue,Property tax,40288700,07/30/1997,12/31/2033
T-030,Near North,2033,Current Obligations,Program administration,-688500,07/30/1997,12/31/2033
T-030,Near North,2033,Revenue,Property tax,40288700,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,Bridge - Division St - pre-construction,-2730000,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,Bridge - Division/N Branch Canal,-6600,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,"Fire Dept - Air Mask & Safety Facility - 1044 N Orleans - new generator, mechanicals",-500000,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,Fire Dept - Air Mask & Safety Facility - 1044 N Orleans - repairs,-11200,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,Fire Station - Engine Co. 004 - repairs,-110600,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,IGA - CPD - Seward Park,-4000000,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,IGA - CPS - Payton HS,-1876200,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,Lighting - Neighborhood Lighting Improvements,-884500,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,"Lighting - Sedgwick, North to Division",-92000,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,North Branch Industrial Corridor Planning Study,-300,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,RDA - Clybourn & Division,-101600,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,RDA - Parkside at Old Town Ph II-B,-357200,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,RDA - Parkside IIA Rental,-1710400,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,"Resurfacing - Oak, Orleans to Wells; Hobbie, Crosby to Larrabee",-100,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,TIF Works,-125000,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Current Obligations,Traffic signal - Halsted/Blackhawk,-191000,07/30/1997,12/31/2033
T-030,Near North,Fund / Project Balances,Fund Balance,FY 2019 Year End Available Fund Balance,101730200,07/30/1997,12/31/2033
T-033,North Branch (North),2020,Current Obligations,Bridge - Webster St - Phase III - (cashflow adjustment),-10485500,07/02/1997,12/31/2021
T-033,North Branch (North),2020,Current Obligations,Program administration,-94800,07/02/1997,12/31/2021
T-033,North Branch (North),2020,Revenue,Property tax,8125700,07/02/1997,12/31/2021
T-033,North Branch (North),2020,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-487500,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Current Obligations,Bridge - Cortland / Chicago River - repairs,163100,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Current Obligations,Bridge - Cortland St - Phase III - (cashflow adjustment),-20503400,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Current Obligations,Bridge - Webster St - Phase III - (cashflow adjustment),-10485500,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Current Obligations,CDOT - Streetscape Study - Elston & Armitage,10800,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Current Obligations,Intersection realignment - Damen/Elston/Fullerton,500000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Current Obligations,Program administration,-99000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Current Obligations,Traffic study - Elston/Fullerton/Damen,700,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Proposed Projects,CDOT - Bridge - Ashland Ave - Phase I,-1000000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Proposed Projects,CDOT - Bridge - Fullerton Ave - Phase I,-1000000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Proposed Projects,CDOT - Intersection improvements - Armitage/Elston/Ashland,-20000000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Proposed Projects,CDOT - Viaduct improvements - Armitage,-17500000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Proposed Projects,TIF Works,-125000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Proposed Transfers,From North Branch South (Traffic safety improvements),30000000,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Revenue,Property tax,8125700,07/02/1997,12/31/2021
T-033,North Branch (North),2021,Revenue,Property Tax - Potential Covid-19 Impact - Collection/Assessment/Appeal Adjustments - 2020/2021,-990100,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Bike lanes - protected,-31300,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Bridge - Cortland / Chicago River - repairs,-163100,07/02/1997,12/31/2021
T-033,North Branch (North),Fund / Project Balances,Current Obligations,Bridge - Cortland St - Phase II - design,-9100,07/02/1997,12/31/2021
